time,71.9075,72.8875,73.8675,74.8475,75.8275,76.8075,77.7875,78.7675,79.7475,80.7275,81.7075,82.6875,83.6675,84.6475,85.6275,86.6075,87.5875,88.5675,89.5475,90.5275,91.5075,92.4875,93.4675,94.4475,95.4275,96.4075,97.3875,98.3675,99.3475,100.3275,101.3075,102.2875,103.2675,104.2475,105.2275,106.2075,107.1875,108.1675,109.1475,110.1275,111.1075,112.0875,113.0675,114.0475,115.0275,116.0075,116.9875,117.9675,118.9475,119.9275,120.9075,121.8875,122.8675,123.8475,124.8275,125.8075,126.7875,127.7675,128.7475,129.7275,130.7075
60,-56.222462,-72.464507,-72.464507,-69.965731,-64.968179,-68.716343,-68.716343,-57.471851,-59.970627,-51.22491,-61.220015,-66.217567,-59.970627,-58.721239,-59.970627,-62.469403,-56.222462,-49.975522,-49.975522,-53.723686,-46.227358,-47.476746,-51.22491,-52.474298,-48.726134,-42.479194,-36.232254,-32.484089,-36.232254,-33.733477,-38.73103,-38.73103,-37.481642,-37.481642,-32.484089,-31.234701,-34.982866,-32.484089,-32.484089,-27.486537,-28.735925,-28.735925,-32.484089,-32.484089,-37.481642,-32.484089,-29.985313,-22.488985,-16.242045,-18.740821,-18.740821,-24.987761,-22.488985,-19.990209,-11.244492,-13.743269,-17.491433,-11.244492,-12.493881,-11.244492,-16.242045
60.049999,-59.970627,-69.965731,-68.716343,-66.217567,-64.968179,-59.970627,-61.220015,-64.968179,-51.22491,-57.471851,-59.970627,-63.718791,-59.970627,-58.721239,-53.723686,-52.474298,-44.97797,-47.476746,-44.97797,-54.973074,-47.476746,-54.973074,-54.973074,-52.474298,-48.726134,-43.728582,-39.980418,-44.97797,-51.22491,-44.97797,-36.232254,-32.484089,-39.980418,-39.980418,-33.733477,-29.985313,-28.735925,-34.982866,-31.234701,-31.234701,-41.229806,-29.985313,-28.735925,-31.234701,-31.234701,-31.234701,-22.488985,-31.234701,-27.486537,-27.486537,-27.486537,-26.237149,-23.738373,-24.987761,-19.990209,-26.237149,-21.239597,-18.740821,-21.239597,-22.488985,-24.987761
60.099998,-51.22491,-53.723686,-51.22491,-58.721239,-58.721239,-51.22491,-49.975522,-61.220015,-54.973074,-58.721239,-62.469403,-57.471851,-52.474298,-47.476746,-54.973074,-49.975522,-49.975522,-54.973074,-53.723686,-53.723686,-46.227358,-46.227358,-48.726134,-49.975522,-49.975522,-44.97797,-48.726134,-47.476746,-46.227358,-47.476746,-49.975522,-46.227358,-44.97797,-44.97797,-38.73103,-39.980418,-39.980418,-34.982866,-34.982866,-46.227358,-36.232254,-36.232254,-39.980418,-38.73103,-38.73103,-37.481642,-37.481642,-32.484089,-34.982866,-29.985313,-28.735925,-28.735925,-29.985313,-22.488985,-26.237149,-26.237149,-26.237149,-27.486537,-28.735925,-28.735925,-32.484089
60.150002,-39.980418,-47.476746,-51.22491,-48.726134,-51.22491,-53.723686,-57.471851,-53.723686,-46.227358,-47.476746,-51.22491,-56.222462,-57.471851,-52.474298,-57.471851,-54.973074,-57.471851,-47.476746,-46.227358,-53.723686,-47.476746,-39.980418,-34.982866,-47.476746,-44.97797,-48.726134,-46.227358,-53.723686,-57.471851,-51.22491,-41.229806,-37.481642,-47.476746,-42.479194,-37.481642,-38.73103,-38.73103,-39.980418,-42.479194,-42.479194,-39.980418,-39.980418,-42.479194,-43.728582,-38.73103,-32.484089,-32.484089,-38.73103,-38.73103,-39.980418,-32.484089,-28.735925,-29.985313,-32.484089,-31.234701,-32.484089,-32.484089,-29.985313,-31.234701,-32.484089,-32.484089
60.200001,-23.738373,-42.479194,-47.476746,-44.97797,-43.728582,-51.22491,-44.97797,-47.476746,-43.728582,-44.97797,-51.22491,-51.22491,-51.22491,-42.479194,-47.476746,-47.476746,-53.723686,-49.975522,-52.474298,-53.723686,-47.476746,-47.476746,-47.476746,-46.227358,-37.481642,-44.97797,-49.975522,-44.97797,-42.479194,-42.479194,-48.726134,-48.726134,-47.476746,-48.726134,-39.980418,-41.229806,-47.476746,-43.728582,-41.229806,-42.479194,-32.484089,-36.232254,-41.229806,-43.728582,-42.479194,-39.980418,-33.733477,-39.980418,-41.229806,-42.479194,-39.980418,-28.735925,-31.234701,-38.73103,-41.229806,-38.73103,-32.484089,-36.232254,-38.73103,-33.733477,-38.73103
60.25,-28.735925,-32.484089,-34.982866,-33.733477,-41.229806,-44.97797,-43.728582,-41.229806,-46.227358,-44.97797,-38.73103,-39.980418,-44.97797,-48.726134,-47.476746,-44.97797,-43.728582,-44.97797,-44.97797,-48.726134,-49.975522,-44.97797,-41.229806,-42.479194,-53.723686,-54.973074,-44.97797,-38.73103,-51.22491,-47.476746,-46.227358,-47.476746,-41.229806,-39.980418,-43.728582,-44.97797,-47.476746,-49.975522,-42.479194,-44.97797,-44.97797,-41.229806,-41.229806,-39.980418,-46.227358,-34.982866,-36.232254,-41.229806,-38.73103,-43.728582,-46.227358,-46.227358,-48.726134,-41.229806,-39.980418,-41.229806,-41.229806,-31.234701,-41.229806,-43.728582,-41.229806
60.299999,-13.743269,-23.738373,-22.488985,-26.237149,-29.985313,-29.985313,-29.985313,-34.982866,-34.982866,-31.234701,-37.481642,-36.232254,-41.229806,-38.73103,-43.728582,-44.97797,-39.980418,-34.982866,-41.229806,-46.227358,-46.227358,-43.728582,-47.476746,-49.975522,-47.476746,-53.723686,-51.22491,-49.975522,-47.476746,-44.97797,-47.476746,-47.476746,-48.726134,-48.726134,-36.232254,-44.97797,-52.474298,-44.97797,-46.227358,-47.476746,-46.227358,-44.97797,-44.97797,-47.476746,-52.474298,-44.97797,-38.73103,-41.229806,-39.980418,-43.728582,-44.97797,-47.476746,-47.476746,-51.22491,-48.726134,-44.97797,-41.229806,-42.479194,-47.476746,-44.97797,-38.73103
60.349998,-7.496328,-13.743269,-13.743269,-14.992657,-19.990209,-19.990209,-22.488985,-23.738373,-19.990209,-23.738373,-28.735925,-28.735925,-33.733477,-32.484089,-34.982866,-43.728582,-34.982866,-36.232254,-38.73103,-31.234701,-38.73103,-42.479194,-44.97797,-44.97797,-41.229806,-36.232254,-38.73103,-41.229806,-38.73103,-41.229806,-47.476746,-43.728582,-46.227358,-47.476746,-44.97797,-44.97797,-39.980418,-48.726134,-53.723686,-53.723686,-53.723686,-46.227358,-44.97797,-44.97797,-47.476746,-44.97797,-51.22491,-47.476746,-47.476746,-44.97797,-49.975522,-44.97797,-47.476746,-46.227358,-43.728582,-46.227358,-44.97797,-47.476746,-43.728582,-44.97797,-39.980418
60.400002,-1.249388,-3.748164,-1.249388,-7.496328,-8.745716,-11.244492,-14.992657,-18.740821,-17.491433,-19.990209,-22.488985,-22.488985,-24.987761,-23.738373,-26.237149,-23.738373,-23.738373,-26.237149,-31.234701,-28.735925,-28.735925,-33.733477,-34.982866,-39.980418,-41.229806,-41.229806,-39.980418,-43.728582,-44.97797,-43.728582,-41.229806,-36.232254,-38.73103,-46.227358,-37.481642,-38.73103,-41.229806,-41.229806,-47.476746,-47.476746,-49.975522,-47.476746,-41.229806,-46.227358,-46.227358,-44.97797,-44.97797,-46.227358,-46.227358,-43.728582,-46.227358,-51.22491,-46.227358,-52.474298,-49.975522,-43.728582,-42.479194,-44.97797,-44.97797,-38.73103,-37.481642
60.450001,8.745716,11.244492,9.995104,7.496328,4.997552,-1.249388,-4.997552,-9.995104,-11.244492,-14.992657,-18.740821,-18.740821,-19.990209,-17.491433,-18.740821,-19.990209,-22.488985,-24.987761,-26.237149,-23.738373,-28.735925,-31.234701,-29.985313,-33.733477,-34.982866,-38.73103,-39.980418,-37.481642,-34.982866,-34.982866,-33.733477,-34.982866,-39.980418,-38.73103,-41.229806,-42.479194,-38.73103,-39.980418,-42.479194,-47.476746,-47.476746,-42.479194,-38.73103,-43.728582,-49.975522,-51.22491,-47.476746,-42.479194,-36.232254,-47.476746,-47.476746,-51.22491,-47.476746,-46.227358,-46.227358,-49.975522,-47.476746,-47.476746,-38.73103,-38.73103,-39.980418
60.5,22.488985,18.740821,19.990209,14.992657,11.244492,8.745716,8.745716,4.997552,4.997552,-1.249388,-4.997552,-4.997552,-3.748164,-8.745716,-11.244492,-16.242045,-17.491433,-17.491433,-14.992657,-17.491433,-19.990209,-19.990209,-19.990209,-17.491433,-26.237149,-28.735925,-29.985313,-29.985313,-26.237149,-27.486537,-32.484089,-34.982866,-36.232254,-37.481642,-41.229806,-37.481642,-29.985313,-32.484089,-36.232254,-41.229806,-39.980418,-28.735925,-34.982866,-32.484089,-34.982866,-41.229806,-41.229806,-38.73103,-38.73103,-36.232254,-44.97797,-47.476746,-43.728582,-41.229806,-44.97797,-42.479194,-48.726134,-43.728582,-43.728582,-47.476746,-44.97797
60.549999,19.990209,27.486537,27.486537,26.237149,19.990209,19.990209,18.740821,13.743269,13.743269,8.745716,8.745716,2.498776,1.249388,-2.498776,-3.748164,-4.997552,-2.498776,-6.24694,-13.743269,-11.244492,-12.493881,-16.242045,-13.743269,-13.743269,-16.242045,-22.488985,-22.488985,-19.990209,-22.488985,-23.738373,-26.237149,-26.237149,-27.486537,-28.735925,-23.738373,-36.232254,-39.980418,-38.73103,-36.232254,-36.232254,-38.73103,-32.484089,-32.484089,-31.234701,-33.733477,-34.982866,-37.481642,-37.481642,-37.481642,-38.73103,-41.229806,-38.73103,-33.733477,-38.73103,-41.229806,-41.229806,-44.97797,-41.229806,-41.229806,-41.229806,-43.728582
60.599998,26.237149,41.229806,38.73103,29.985313,31.234701,34.982866,31.234701,31.234701,17.491433,22.488985,19.990209,17.491433,18.740821,19.990209,4.997552,6.24694,3.748164,2.498776,-1.249388,-3.748164,-7.496328,-7.496328,-6.24694,-11.244492,-11.244492,-11.244492,-11.244492,-13.743269,-12.493881,-19.990209,-22.488985,-22.488985,-23.738373,-21.239597,-22.488985,-23.738373,-24.987761,-24.987761,-28.735925,-28.735925,-32.484089,-31.234701,-32.484089,-34.982866,-34.982866,-33.733477,-28.735925,-27.486537,-33.733477,-31.234701,-37.481642,-34.982866,-28.735925,-32.484089,-36.232254,-38.73103,-38.73103,-41.229806,-41.229806,-39.980418,-33.733477
60.650002,32.484089,48.726134,36.232254,39.980418,41.229806,38.73103,28.735925,29.985313,26.237149,22.488985,22.488985,21.239597,19.990209,17.491433,17.491433,24.987761,18.740821,11.244492,11.244492,11.244492,6.24694,2.498776,1.249388,1.249388,3.748164,-6.24694,-7.496328,-9.995104,-9.995104,-14.992657,-14.992657,-14.992657,-13.743269,-17.491433,-13.743269,-14.992657,-17.491433,-16.242045,-18.740821,-21.239597,-22.488985,-22.488985,-19.990209,-19.990209,-19.990209,-21.239597,-26.237149,-28.735925,-26.237149,-27.486537,-28.735925,-32.484089,-31.234701,-28.735925,-28.735925,-31.234701,-32.484089,-34.982866,-34.982866,-33.733477,-36.232254
60.700001,42.479194,56.222462,51.22491,51.22491,51.22491,53.723686,41.229806,41.229806,36.232254,34.982866,32.484089,32.484089,33.733477,26.237149,28.735925,26.237149,22.488985,17.491433,19.990209,16.242045,19.990209,13.743269,13.743269,7.496328,7.496328,8.745716,8.745716,1.249388,-4.997552,-1.249388,-3.748164,-4.997552,-7.496328,-11.244492,-11.244492,-13.743269,-13.743269,-17.491433,-17.491433,-17.491433,-13.743269,-17.491433,-17.491433,-18.740821,-19.990209,-17.491433,-19.990209,-19.990209,-21.239597,-18.740821,-18.740821,-27.486537,-22.488985,-22.488985,-22.488985,-28.735925,-28.735925,-29.985313,-27.486537,-26.237149,-28.735925
60.75,57.471851,68.716343,58.721239,52.474298,51.22491,53.723686,42.479194,47.476746,49.975522,47.476746,46.227358,42.479194,34.982866,34.982866,32.484089,29.985313,29.985313,26.237149,19.990209,27.486537,22.488985,22.488985,22.488985,18.740821,9.995104,8.745716,11.244492,11.244492,4.997552,6.24694,7.496328,6.24694,4.997552,2.498776,-6.24694,-6.24694,-6.24694,-7.496328,-7.496328,-9.995104,-13.743269,-12.493881,-11.244492,-9.995104,-6.24694,-12.493881,-16.242045,-14.992657,-11.244492,-13.743269,-17.491433,-17.491433,-17.491433,-19.990209,-19.990209,-19.990209,-17.491433,-16.242045,-17.491433,-17.491433,-19.990209
60.799999,59.970627,67.466955,59.970627,62.469403,62.469403,59.970627,59.970627,57.471851,53.723686,43.728582,44.97797,44.97797,41.229806,36.232254,41.229806,37.481642,31.234701,28.735925,27.486537,26.237149,27.486537,19.990209,17.491433,17.491433,17.491433,18.740821,18.740821,21.239597,17.491433,13.743269,13.743269,11.244492,11.244492,12.493881,7.496328,1.249388,6.24694,7.496328,3.748164,6.24694,-4.997552,-4.997552,-6.24694,-8.745716,-7.496328,-7.496328,-4.997552,-4.997552,-7.496328,-11.244492,-6.24694,-7.496328,-11.244492,-13.743269,-13.743269,-11.244492,-13.743269,-14.992657,-16.242045,-16.242045,-17.491433
60.849998,66.217567,71.215119,69.965731,76.212671,67.466955,62.469403,54.973074,58.721239,53.723686,51.22491,48.726134,53.723686,44.97797,47.476746,52.474298,49.975522,41.229806,42.479194,41.229806,37.481642,32.484089,28.735925,27.486537,27.486537,26.237149,26.237149,26.237149,26.237149,13.743269,19.990209,23.738373,19.990209,18.740821,21.239597,17.491433,12.493881,11.244492,11.244492,11.244492,7.496328,4.997552,2.498776,4.997552,11.244492,9.995104,9.995104,1.249388,-1.249388,-4.997552,-4.997552,-11.244492,-7.496328,-7.496328,-7.496328,-7.496328,-7.496328,-9.995104,-8.745716,-6.24694,-7.496328,-8.745716
60.900002,44.97797,62.469403,62.469403,57.471851,54.973074,59.970627,57.471851,62.469403,66.217567,59.970627,57.471851,54.973074,62.469403,62.469403,51.22491,48.726134,48.726134,41.229806,37.481642,32.484089,33.733477,38.73103,32.484089,31.234701,29.985313,31.234701,31.234701,27.486537,26.237149,26.237149,22.488985,19.990209,13.743269,13.743269,14.992657,18.740821,16.242045,18.740821,16.242045,18.740821,13.743269,7.496328,7.496328,6.24694,7.496328,7.496328,7.496328,9.995104,9.995104,9.995104,8.745716,7.496328,4.997552,0,-1.249388,0,-3.748164,-4.997552,-4.997552,-3.748164,-4.997552
60.950001,58.721239,62.469403,54.973074,54.973074,63.718791,66.217567,66.217567,63.718791,61.220015,59.970627,54.973074,54.973074,57.471851,58.721239,54.973074,58.721239,44.97797,44.97797,43.728582,47.476746,47.476746,41.229806,44.97797,38.73103,44.97797,42.479194,41.229806,42.479194,32.484089,31.234701,37.481642,33.733477,33.733477,29.985313,26.237149,28.735925,28.735925,27.486537,26.237149,17.491433,23.738373,17.491433,17.491433,16.242045,13.743269,9.995104,8.745716,8.745716,9.995104,11.244492,13.743269,13.743269,14.992657,11.244492,8.745716,7.496328,6.24694,6.24694,6.24694,8.745716,13.743269
61,59.970627,61.220015,68.716343,77.462059,68.716343,62.469403,68.716343,82.459612,63.718791,59.970627,63.718791,58.721239,54.973074,59.970627,61.220015,57.471851,53.723686,48.726134,47.476746,53.723686,47.476746,52.474298,57.471851,51.22491,48.726134,47.476746,51.22491,44.97797,44.97797,41.229806,34.982866,32.484089,28.735925,34.982866,38.73103,33.733477,28.735925,31.234701,32.484089,31.234701,24.987761,24.987761,26.237149,28.735925,22.488985,21.239597,19.990209,19.990209,17.491433,19.990209,19.990209,12.493881,14.992657,17.491433,12.493881,12.493881,16.242045,19.990209,17.491433,13.743269,13.743269
61.049999,49.975522,59.970627,58.721239,67.466955,68.716343,59.970627,68.716343,57.471851,62.469403,63.718791,62.469403,62.469403,59.970627,57.471851,62.469403,62.469403,58.721239,53.723686,59.970627,56.222462,53.723686,51.22491,49.975522,47.476746,46.227358,38.73103,36.232254,47.476746,44.97797,47.476746,34.982866,38.73103,38.73103,36.232254,34.982866,41.229806,41.229806,34.982866,33.733477,38.73103,34.982866,28.735925,27.486537,33.733477,32.484089,26.237149,26.237149,22.488985,28.735925,28.735925,26.237149,26.237149,22.488985,26.237149,22.488985,17.491433,17.491433,17.491433,21.239597,22.488985,24.987761
61.099998,51.22491,53.723686,56.222462,62.469403,56.222462,51.22491,56.222462,66.217567,66.217567,67.466955,59.970627,59.970627,53.723686,48.726134,51.22491,59.970627,56.222462,51.22491,54.973074,53.723686,47.476746,57.471851,47.476746,51.22491,49.975522,44.97797,44.97797,53.723686,47.476746,43.728582,48.726134,43.728582,44.97797,38.73103,34.982866,32.484089,29.985313,41.229806,38.73103,42.479194,34.982866,38.73103,33.733477,33.733477,38.73103,39.980418,36.232254,37.481642,28.735925,28.735925,28.735925,26.237149,28.735925,28.735925,34.982866,27.486537,24.987761,23.738373,22.488985,24.987761,26.237149
61.150002,46.227358,49.975522,51.22491,53.723686,53.723686,57.471851,59.970627,47.476746,53.723686,51.22491,57.471851,62.469403,64.968179,62.469403,53.723686,51.22491,53.723686,53.723686,56.222462,47.476746,47.476746,52.474298,57.471851,53.723686,52.474298,51.22491,52.474298,51.22491,53.723686,57.471851,59.970627,53.723686,44.97797,46.227358,44.97797,43.728582,41.229806,44.97797,44.97797,43.728582,44.97797,42.479194,41.229806,39.980418,44.97797,48.726134,31.234701,33.733477,38.73103,41.229806,38.73103,36.232254,36.232254,32.484089,33.733477,38.73103,43.728582,33.733477,33.733477,36.232254,34.982866
61.200001,34.982866,39.980418,44.97797,47.476746,46.227358,41.229806,41.229806,49.975522,56.222462,56.222462,52.474298,53.723686,52.474298,54.973074,53.723686,49.975522,47.476746,51.22491,59.970627,57.471851,53.723686,59.970627,59.970627,53.723686,47.476746,51.22491,52.474298,56.222462,52.474298,44.97797,49.975522,48.726134,46.227358,53.723686,53.723686,51.22491,51.22491,46.227358,53.723686,51.22491,42.479194,51.22491,46.227358,46.227358,46.227358,47.476746,46.227358,43.728582,42.479194,51.22491,44.97797,34.982866,34.982866,39.980418,34.982866,36.232254,38.73103,44.97797,42.479194,44.97797,44.97797
61.25,22.488985,32.484089,38.73103,38.73103,36.232254,41.229806,38.73103,41.229806,48.726134,44.97797,53.723686,47.476746,43.728582,46.227358,47.476746,44.97797,48.726134,53.723686,56.222462,53.723686,52.474298,54.973074,37.481642,46.227358,53.723686,53.723686,54.973074,49.975522,49.975522,53.723686,48.726134,53.723686,51.22491,47.476746,46.227358,47.476746,48.726134,49.975522,47.476746,46.227358,51.22491,56.222462,52.474298,48.726134,47.476746,49.975522,47.476746,51.22491,47.476746,43.728582,47.476746,44.97797,44.97797,44.97797,46.227358,46.227358,44.97797,47.476746,47.476746,52.474298,48.726134
61.299999,22.488985,23.738373,26.237149,28.735925,31.234701,32.484089,26.237149,38.73103,41.229806,38.73103,39.980418,43.728582,41.229806,41.229806,41.229806,41.229806,44.97797,51.22491,44.97797,39.980418,41.229806,47.476746,51.22491,51.22491,53.723686,53.723686,53.723686,48.726134,56.222462,54.973074,57.471851,58.721239,59.970627,53.723686,56.222462,57.471851,57.471851,56.222462,51.22491,57.471851,53.723686,51.22491,51.22491,51.22491,52.474298,47.476746,47.476746,44.97797,49.975522,47.476746,43.728582,47.476746,52.474298,52.474298,53.723686,54.973074,54.973074,44.97797,47.476746,53.723686,51.22491
61.349998,7.496328,11.244492,17.491433,13.743269,26.237149,22.488985,28.735925,28.735925,31.234701,33.733477,33.733477,34.982866,37.481642,32.484089,41.229806,46.227358,43.728582,47.476746,34.982866,43.728582,43.728582,47.476746,48.726134,39.980418,39.980418,41.229806,41.229806,51.22491,58.721239,59.970627,51.22491,47.476746,51.22491,42.479194,46.227358,53.723686,53.723686,47.476746,47.476746,54.973074,53.723686,42.479194,43.728582,47.476746,46.227358,46.227358,53.723686,41.229806,43.728582,47.476746,49.975522,51.22491,53.723686,58.721239,57.471851,59.970627,57.471851,51.22491,48.726134,53.723686,52.474298
61.400002,1.249388,7.496328,7.496328,9.995104,12.493881,14.992657,13.743269,17.491433,18.740821,24.987761,26.237149,21.239597,22.488985,27.486537,32.484089,29.985313,28.735925,36.232254,34.982866,44.97797,41.229806,44.97797,42.479194,36.232254,39.980418,38.73103,39.980418,44.97797,47.476746,48.726134,51.22491,53.723686,57.471851,53.723686,49.975522,46.227358,51.22491,53.723686,48.726134,49.975522,53.723686,53.723686,44.97797,43.728582,48.726134,49.975522,47.476746,42.479194,48.726134,51.22491,47.476746,51.22491,54.973074,46.227358,47.476746,47.476746,47.476746,47.476746,47.476746,46.227358,47.476746
61.450001,-8.745716,-9.995104,-7.496328,-7.496328,2.498776,4.997552,7.496328,2.498776,8.745716,11.244492,11.244492,13.743269,17.491433,17.491433,17.491433,23.738373,27.486537,29.985313,32.484089,28.735925,29.985313,31.234701,34.982866,36.232254,34.982866,41.229806,36.232254,33.733477,36.232254,39.980418,38.73103,32.484089,38.73103,38.73103,41.229806,41.229806,41.229806,43.728582,42.479194,43.728582,41.229806,34.982866,33.733477,43.728582,47.476746,51.22491,47.476746,42.479194,42.479194,41.229806,44.97797,47.476746,48.726134,47.476746,43.728582,44.97797,51.22491,51.22491,43.728582,41.229806,41.229806
61.5,-19.990209,-14.992657,-19.990209,-17.491433,-13.743269,-13.743269,-12.493881,-8.745716,-6.24694,3.748164,4.997552,4.997552,9.995104,11.244492,12.493881,13.743269,13.743269,17.491433,22.488985,19.990209,17.491433,24.987761,27.486537,28.735925,27.486537,26.237149,29.985313,34.982866,32.484089,33.733477,32.484089,33.733477,33.733477,36.232254,38.73103,38.73103,36.232254,34.982866,42.479194,42.479194,47.476746,41.229806,37.481642,47.476746,52.474298,52.474298,37.481642,38.73103,39.980418,34.982866,49.975522,49.975522,52.474298,48.726134,51.22491,49.975522,44.97797,46.227358,47.476746,41.229806,41.229806
61.549999,-26.237149,-23.738373,-29.985313,-17.491433,-21.239597,-19.990209,-22.488985,-17.491433,-12.493881,-8.745716,-12.493881,-11.244492,1.249388,2.498776,3.748164,-4.997552,11.244492,12.493881,11.244492,11.244492,12.493881,17.491433,18.740821,16.242045,17.491433,22.488985,23.738373,26.237149,27.486537,28.735925,29.985313,31.234701,29.985313,32.484089,27.486537,32.484089,28.735925,28.735925,34.982866,34.982866,31.234701,33.733477,39.980418,34.982866,36.232254,28.735925,34.982866,37.481642,39.980418,41.229806,41.229806,42.479194,38.73103,38.73103,39.980418,43.728582,43.728582,41.229806,44.97797,46.227358,41.229806
61.599998,-33.733477,-32.484089,-31.234701,-29.985313,-32.484089,-34.982866,-34.982866,-28.735925,-19.990209,-16.242045,-16.242045,-13.743269,-13.743269,-11.244492,-7.496328,-12.493881,-8.745716,-7.496328,1.249388,6.24694,8.745716,9.995104,8.745716,11.244492,11.244492,7.496328,13.743269,17.491433,17.491433,22.488985,22.488985,19.990209,21.239597,22.488985,24.987761,23.738373,31.234701,28.735925,26.237149,32.484089,27.486537,31.234701,32.484089,29.985313,27.486537,29.985313,33.733477,36.232254,34.982866,34.982866,39.980418,34.982866,34.982866,34.982866,32.484089,34.982866,38.73103,39.980418,32.484089,32.484089,34.982866
61.650002,-39.980418,-47.476746,-39.980418,-34.982866,-33.733477,-36.232254,-33.733477,-33.733477,-31.234701,-21.239597,-19.990209,-22.488985,-24.987761,-19.990209,-17.491433,-18.740821,-17.491433,-13.743269,-11.244492,-8.745716,-11.244492,-6.24694,1.249388,2.498776,1.249388,0,0,3.748164,7.496328,8.745716,14.992657,17.491433,18.740821,13.743269,13.743269,17.491433,19.990209,19.990209,22.488985,21.239597,18.740821,22.488985,27.486537,19.990209,23.738373,26.237149,26.237149,26.237149,28.735925,32.484089,26.237149,32.484089,28.735925,32.484089,32.484089,29.985313,28.735925,29.985313,32.484089,29.985313,36.232254
61.700001,-39.980418,-53.723686,-48.726134,-52.474298,-44.97797,-47.476746,-43.728582,-37.481642,-41.229806,-42.479194,-37.481642,-32.484089,-32.484089,-26.237149,-26.237149,-22.488985,-18.740821,-17.491433,-16.242045,-17.491433,-17.491433,-13.743269,-16.242045,-11.244492,-7.496328,-11.244492,-11.244492,-17.491433,-4.997552,-4.997552,1.249388,7.496328,4.997552,2.498776,7.496328,9.995104,12.493881,12.493881,12.493881,11.244492,11.244492,13.743269,17.491433,17.491433,17.491433,11.244492,19.990209,22.488985,17.491433,17.491433,26.237149,26.237149,23.738373,26.237149,24.987761,23.738373,26.237149,23.738373,28.735925,29.985313,28.735925
61.75,-61.220015,-53.723686,-57.471851,-57.471851,-61.220015,-59.970627,-51.22491,-51.22491,-51.22491,-46.227358,-38.73103,-37.481642,-37.481642,-37.481642,-38.73103,-36.232254,-33.733477,-29.985313,-28.735925,-23.738373,-17.491433,-19.990209,-19.990209,-17.491433,-14.992657,-11.244492,-11.244492,-16.242045,-4.997552,-4.997552,-7.496328,-7.496328,-11.244492,-11.244492,-6.24694,2.498776,7.496328,7.496328,7.496328,7.496328,7.496328,7.496328,11.244492,12.493881,12.493881,12.493881,8.745716,14.992657,19.990209,14.992657,13.743269,13.743269,17.491433,21.239597,19.990209,21.239597,17.491433,23.738373,26.237149,22.488985,22.488985
61.799999,-69.965731,-62.469403,-57.471851,-58.721239,-51.22491,-47.476746,-57.471851,-57.471851,-56.222462,-59.970627,-58.721239,-44.97797,-38.73103,-38.73103,-36.232254,-34.982866,-26.237149,-26.237149,-31.234701,-29.985313,-26.237149,-23.738373,-31.234701,-27.486537,-19.990209,-21.239597,-24.987761,-29.985313,-27.486537,-18.740821,-18.740821,-16.242045,-16.242045,-8.745716,-8.745716,-8.745716,-6.24694,-4.997552,-4.997552,-4.997552,-1.249388,-3.748164,-1.249388,-4.997552,3.748164,6.24694,4.997552,4.997552,4.997552,11.244492,11.244492,11.244492,13.743269,12.493881,13.743269,13.743269,17.491433,11.244492,12.493881,17.491433,16.242045
61.849998,-43.728582,-68.716343,-57.471851,-66.217567,-66.217567,-59.970627,-56.222462,-51.22491,-51.22491,-54.973074,-52.474298,-52.474298,-53.723686,-53.723686,-51.22491,-46.227358,-48.726134,-43.728582,-42.479194,-46.227358,-43.728582,-41.229806,-38.73103,-31.234701,-33.733477,-23.738373,-21.239597,-26.237149,-22.488985,-22.488985,-24.987761,-27.486537,-27.486537,-16.242045,-14.992657,-11.244492,-9.995104,-9.995104,-12.493881,-13.743269,-8.745716,-9.995104,-9.995104,-7.496328,-2.498776,-6.24694,-11.244492,-4.997552,-1.249388,0,4.997552,3.748164,3.748164,1.249388,4.997552,6.24694,7.496328,7.496328,8.745716,9.995104,8.745716
61.900002,-61.220015,-57.471851,-61.220015,-66.217567,-64.968179,-68.716343,-69.965731,-68.716343,-66.217567,-56.222462,-57.471851,-52.474298,-49.975522,-51.22491,-57.471851,-52.474298,-41.229806,-38.73103,-33.733477,-29.985313,-34.982866,-36.232254,-34.982866,-38.73103,-38.73103,-34.982866,-34.982866,-31.234701,-22.488985,-22.488985,-27.486537,-26.237149,-28.735925,-22.488985,-19.990209,-16.242045,-18.740821,-21.239597,-18.740821,-18.740821,-16.242045,-17.491433,-17.491433,-14.992657,-14.992657,-13.743269,-7.496328,-8.745716,-8.745716,-7.496328,-7.496328,-7.496328,-7.496328,-3.748164,-1.249388,-4.997552,-3.748164,-4.997552,1.249388,-1.249388,-1.249388
61.950001,-56.222462,-69.965731,-66.217567,-68.716343,-68.716343,-66.217567,-59.970627,-56.222462,-62.469403,-67.466955,-54.973074,-48.726134,-57.471851,-57.471851,-59.970627,-53.723686,-56.222462,-53.723686,-54.973074,-54.973074,-46.227358,-41.229806,-38.73103,-38.73103,-46.227358,-41.229806,-33.733477,-34.982866,-34.982866,-31.234701,-33.733477,-29.985313,-28.735925,-26.237149,-24.987761,-27.486537,-31.234701,-32.484089,-19.990209,-17.491433,-21.239597,-21.239597,-22.488985,-23.738373,-19.990209,-17.491433,-14.992657,-13.743269,-13.743269,-11.244492,-9.995104,-11.244492,-14.992657,-12.493881,-12.493881,-12.493881,-9.995104,-11.244492,-11.244492,-11.244492,-9.995104
